obs,link,w1_type,n_w,n_x,n_z,fd1,fd2,true1,true2,max_lik
partial observability,cauchit,continuous,3,0,2,-0.00975682406370931,0.040318079962849,-0.0105496420598393,0.0314037592449481,-27056419066.0889
full observability,logit,binary,3,2,0,0.140994833265927,-0.309762554729094,0.140992107695341,-0.309744076413025,NA
partial observability,logit,binary,3,2,0,0.141001168766254,-0.309543580090986,0.140992107695341,-0.309744076413025,-1564725710.73649
full observability,probit,binary,3,2,0,0.140432462609768,-0.309084387706785,0.148030643272342,-0.306655302282189,NA
partial observability,probit,binary,3,2,0,0.211658389911614,-0.29324957556392,0.148030643272342,-0.306655302282189,-1555371444.77436
full observability,cloglog,binary,3,2,0,0.137964804072876,-0.305149031316643,0.122188469020567,-0.285920275530087,NA
partial observability,cloglog,binary,3,2,0,0.0768885190134853,-0.26532317001452,0.122188469020567,-0.285920275530087,-1604476489.65622
full observability,cauchit,binary,3,2,0,0.134195923271366,-0.29905913017588,0.0876123436206515,-0.304098506780582,NA
partial observability,cauchit,binary,3,2,0,-0.0279366146455208,-7.07004934907829e-06,0.0876123436206515,-0.304098506780582,-1770727773.66287
full observability,logit,binary,1,2,2,0.181481900359712,-0.0114331641771531,0.18149571400864,-0.0114345449312851,NA
partial observability,logit,binary,1,2,2,0.181451453675788,-0.0114524888155108,0.18149571400864,-0.0114345449312851,-1603467057.45024
full observability,probit,binary,1,2,2,0.181285352087342,-0.0114098950978753,0.175811178503086,-0.011669497195965,NA
partial observability,probit,binary,1,2,2,0.178677841640174,-0.0114918695728507,0.175811178503086,-0.011669497195965,-1603382615.24534
full observability,cloglog,binary,1,2,2,0.174048817883415,-0.0114309429222968,0.168455850745423,-0.0113929731612488,NA
partial observability,cloglog,binary,1,2,2,0.133184460015441,-0.0153813673960605,0.168455850745423,-0.0113929731612488,-1605641737.91834
full observability,cauchit,binary,1,2,2,0.175895071639191,-0.0105110899237383,0.209032903646382,-0.00834721199503585,NA
partial observability,cauchit,binary,1,2,2,0.185120456040183,-0.0101269268279272,0.209032903646382,-0.00834721199503585,-1608751445.96887
full observability,logit,binary,1,0,1,0.09651694,0.105798084339594,0.0965353227369317,0.105752464819626,NA
partial observability,logit,binary,1,0,1,0.137278027938747,0.0511513520454706,0.0965353227369317,0.105752464819626,-152767704.963482
full observability,probit,binary,1,0,1,0.0965721749999999,0.105695880419954,0.0964960250000002,0.106215240308482,NA
partial observability,probit,binary,1,0,1,0.132748479712933,0.118957052691937,0.0964960250000002,0.106215240308482,-152764011.364093
full observability,cloglog,binary,1,0,1,0.096464015,0.105655126674071,0.0964960250000001,0.104856695641072,NA
partial observability,cloglog,binary,1,0,1,0.278680043611133,0.0515501381214863,0.0964960250000001,0.104856695641072,-152726770.538076
full observability,cauchit,binary,1,0,1,0.09645725,0.103119405635395,0.0964960249999999,0.0965210349833793,NA
partial observability,cauchit,binary,1,0,1,0.511756523821802,-0.261661899380077,0.0964960249999999,0.0965210349833793,-152980349.994495
full observability,logit,binary,2,0,2,0.0588932463289697,0.147590290912625,0.0588613821589319,0.147600624272819,NA
partial observability,logit,binary,2,0,2,0.0588200627469104,0.147752098392282,0.0588613821589319,0.147600624272819,-1672288221.84039
full observability,probit,binary,2,0,2,0.058853427258894,0.147034073261153,0.058968623489153,0.148623149456564,NA
partial observability,probit,binary,2,0,2,0.0610148241387437,0.142526812313972,0.058968623489153,0.148623149456564,-1672470712.23777
full observability,cloglog,binary,2,0,2,0.0588819419676014,0.141342110866981,0.0586431825954141,0.1499260107231,NA
partial observability,cloglog,binary,2,0,2,0.0648247202362504,0.13159471871052,0.0586431825954141,0.1499260107231,-1673944161.88719
full observability,cauchit,binary,2,0,2,0.0580685874766145,0.138904046395856,0.0564369840779972,0.116276710330296,NA
partial observability,cauchit,binary,2,0,2,0.0503282086793501,0.14691158789282,0.0564369840779972,0.116276710330296,-1667041534.68528
full observability,logit,continuous,2,1,2,0.0422717178945796,-0.0984725434762191,0.0422699953465425,-0.0984700917339684,NA
partial observability,logit,continuous,2,1,2,0.042211824500683,-0.0981497995685637,0.0422699953465425,-0.0984700917339684,-1701249022.963
full observability,probit,continuous,2,1,2,0.042171502102228,-0.0979221630730063,0.0426452720534819,-0.103630291945776,NA
partial observability,probit,continuous,2,1,2,0.0254533013602875,-0.149883822915863,0.0426452720534819,-0.103630291945776,-1702550742.3559
full observability,cloglog,continuous,2,1,2,0.0422729114647463,-0.0977601577544482,0.0421692937630031,-0.0915271043385869,NA
partial observability,cloglog,continuous,2,1,2,0.0630893830492057,-0.0520254421170129,0.0421692937630031,-0.0915271043385869,-1701944377.7509
full observability,cauchit,continuous,2,1,2,0.0384164509850203,-0.0881322922457694,0.0346437638099428,-0.0560921086279958,NA
partial observability,cauchit,continuous,2,1,2,0.00546763564253044,0.0501190044534288,0.0346437638099428,-0.0560921086279958,-1768466185.51484
full observability,logit,continuous,2,1,0,-0.019322959365073,-0.00225833946719496,-0.0193203421605962,-0.0022601571378684,NA
partial observability,logit,continuous,2,1,0,-0.035398267925676,-0.00229784961170914,-0.0193203421605962,-0.0022601571378684,-77655479.8723825
full observability,probit,continuous,2,1,0,-0.0191855385762897,-0.00225804287372494,-0.0208738707839548,-0.0022810482773002,NA
partial observability,probit,continuous,2,1,0,-0.168898119746616,-0.00304942113245026,-0.0208738707839548,-0.0022810482773002,-77687896.2474391
full observability,cloglog,continuous,2,1,0,-0.0188073963868082,-0.00225798867630271,-0.0217731156179227,-0.00225995336660965,NA
partial observability,cloglog,continuous,2,1,0,-0.035083344998683,-0.00232634682693351,-0.0217731156179227,-0.00225995336660965,-77658334.7707513
full observability,cauchit,continuous,2,1,0,-0.0168591685066785,-0.00205774179005684,-0.00634349082794827,-0.00177486393434706,NA
partial observability,cauchit,continuous,2,1,0,-0.00522915127847496,0.25660360593268,-0.00634349082794827,-0.00177486393434706,-77840287.5510069
full observability,logit,binary,1,1,1,0.068992976888574,0.107364161582944,0.0689944526761759,0.107359339054204,NA
partial observability,logit,binary,1,1,1,0.065012909737401,0.107372979712815,0.0689944526761759,0.107359339054204,-726233201.962733
full observability,probit,binary,1,1,1,0.0689585528413231,0.107184486047088,0.0690827998463818,0.108372923036794,NA
partial observability,probit,binary,1,1,1,0.15605585435879,0.165152538933064,0.0690827998463818,0.108372923036794,-726388812.10832
full observability,cloglog,binary,1,1,1,0.0689510899004566,0.107344405345425,0.069139736324905,0.106364692164828,NA
partial observability,cloglog,binary,1,1,1,0.345486366118951,0.0475256805223956,0.069139736324905,0.106364692164828,-726189835.526097
full observability,cauchit,binary,1,1,1,0.06885907333882,0.104668133688554,0.0680420705499947,0.0946617050962458,NA
partial observability,cauchit,binary,1,1,1,0.767599302595569,-0.40353212034358,0.0680420705499947,0.0946617050962458,-728523650.680141
full observability,logit,continuous,1,2,0,0.276084959444672,0.0705839075127117,0.276059310296995,0.0706189138357579,NA
partial observability,logit,continuous,1,2,0,0.276214000473963,0.0704931868272857,0.276059310296995,0.0706189138357579,-3276512927.52595
full observability,probit,continuous,1,2,0,0.275674739537138,0.0705905324854118,0.274199272038501,0.0706048378841938,NA
partial observability,probit,continuous,1,2,0,0.266289787177441,0.0744385253825717,0.274199272038501,0.0706048378841938,-3277093231.3043
full observability,cloglog,continuous,1,2,0,0.269706083593633,0.0705994671323263,0.271193355573514,0.0705812095926142,NA
partial observability,cloglog,continuous,1,2,0,0.225262523824178,0.0795668740034542,0.271193355573514,0.0705812095926142,-3281858903.24286
full observability,cauchit,continuous,1,2,0,0.269489710624575,0.0705296499508284,0.274060811286651,0.0705552027895578,NA
partial observability,cauchit,continuous,1,2,0,0.306853948196912,0.0563757030999125,0.274060811286651,0.0705552027895578,-3276345152.95303
full observability,logit,continuous,2,2,3,0.0550145946132599,0.0660570778272636,0.0550136914536794,0.0660553591929579,NA
partial observability,logit,continuous,2,2,3,0.0550155921290252,0.0660558766433428,0.0550136914536794,0.0660553591929579,-672072885316.011
full observability,probit,continuous,2,2,3,0.0546287790939225,0.0658450963470512,0.0586358640410043,0.065617702691788,NA
partial observability,probit,continuous,2,2,3,0.0734515790356407,0.0647515852560432,0.0586358640410043,0.065617702691788,-672538122724.103
full observability,cloglog,continuous,2,2,3,0.0532510369150301,0.0645975086256895,0.0609347424997612,0.0588505215843053,NA
partial observability,cloglog,continuous,2,2,3,0.0368404191003322,0.0686743563421046,0.0609347424997612,0.0588505215843053,-673631919056.241
full observability,cauchit,continuous,2,2,3,0.0445112619225649,0.0630499152242413,0.0230569788291097,0.0579646923085526,NA
partial observability,cauchit,continuous,2,2,3,0.0202653083070174,0.0587321877229295,0.0230569788291097,0.0579646923085526,-681462218448.069
full observability,logit,continuous,1,2,1,-0.326809873349731,-0.140027930708921,-0.326808141652175,-0.140026677854795,NA
partial observability,logit,continuous,1,2,1,-0.326685040376029,-0.140069030809959,-0.326808141652175,-0.140026677854795,-30621118991.9355
full observability,probit,continuous,1,2,1,-0.32591285799086,-0.13998866355338,-0.326370736790486,-0.139983439785692,NA
partial observability,probit,continuous,1,2,1,-0.330821509067651,-0.13937465629271,-0.326370736790486,-0.139983439785692,-30622491227.3697
full observability,cloglog,continuous,1,2,1,-0.319797609392643,-0.139969624908288,-0.321987647650332,-0.139990473349891,NA
partial observability,cloglog,continuous,1,2,1,-0.262310903600983,-0.163847380719752,-0.321987647650332,-0.139990473349891,-30626118424.7551
full observability,cauchit,continuous,1,2,1,-0.307790654155713,-0.138400364744991,-0.306816817237943,-0.138578433168756,NA
partial observability,cauchit,continuous,1,2,1,-0.268476568515201,-0.141104249802939,-0.306816817237943,-0.138578433168756,-30580222032.3979
full observability,logit,binary,1,3,1,0.0151994314276843,0.366318499011759,0.0151834070118962,0.366328441937865,NA
partial observability,logit,binary,1,3,1,0.0151499266366735,0.366352101581051,0.0151834070118962,0.366328441937865,-11644117328.3715
full observability,probit,binary,1,3,1,0.0151389462461182,0.365051430981811,0.0146997980415715,0.36594871938889,NA
partial observability,probit,binary,1,3,1,0.0236237060236715,0.353833860482655,0.0146997980415715,0.36594871938889,-11669357205.3637
full observability,cloglog,binary,1,3,1,0.0143793243419624,0.349817823168919,0.0142157295535894,0.365173467506223,NA
partial observability,cloglog,binary,1,3,1,0.0667061740312608,0.296116591151704,0.0142157295535894,0.365173467506223,-11842511679.6145
full observability,cauchit,binary,1,3,1,0.0146105595201875,0.349993979650981,0.0169255124306441,0.336278258478951,NA
partial observability,cauchit,binary,1,3,1,-0.0137716287938443,0.395130706977752,0.0169255124306441,0.336278258478951,-11671850269.5394
full observability,logit,continuous,1,4,3,-0.144349144140519,0.0304773368486644,-0.144348930468692,0.0304783491599748,NA
partial observability,logit,continuous,1,4,3,-0.144348275743613,0.0304781225187916,-0.144348930468692,0.0304783491599748,-1397583324419.31
full observability,probit,continuous,1,4,3,-0.143608026373597,0.0304325694741425,-0.151716123964983,0.0300910399684404,NA
partial observability,probit,continuous,1,4,3,-0.148847331128149,0.03357710703162,-0.151716123964983,0.0300910399684404,-1398674283133
full observability,cloglog,continuous,1,4,3,-0.137717186356271,0.0299677253315089,-0.15886235388958,0.0281999843377187,NA
partial observability,cloglog,continuous,1,4,3,-0.118728025520075,0.0202150378568841,-0.15886235388958,0.0281999843377187,-1403428211633
full observability,cauchit,continuous,1,4,3,-0.134997333462773,0.0296439300913088,-0.0871346032855057,0.0302441684866943,NA
partial observability,cauchit,continuous,1,4,3,-0.0942651901084861,0.0232546535708303,-0.0871346032855057,0.0302441684866943,-1400833306320.65
full observability,logit,binary,1,0,2,-0.102753013,-0.000318186090935257,-0.102734464375384,-0.000320324195825283,NA
partial observability,logit,binary,1,0,2,-0.103003379482997,-2.9062797765933e-05,-0.102734464375384,-0.000320324195825283,-1161504427.65038
full observability,probit,binary,1,0,2,-0.102747,-0.00029842608466657,-0.10273193,-0.000306515719498801,NA
partial observability,probit,binary,1,0,2,-0.104017144319941,3.2678302496314e-05,-0.10273193,-0.000306515719498801,-1161478811.02907
full observability,cloglog,binary,1,0,2,-0.102758909,-0.000319597796013538,-0.10273193,-0.000308253539456516,NA
partial observability,cloglog,binary,1,0,2,-0.105011740768048,-0.000444339439271024,-0.10273193,-0.000308253539456516,-1161452408.49841
full observability,cauchit,binary,1,0,2,-0.10272319,-0.000289603152235252,-0.10273193,-0.000248313513611098,NA
partial observability,cauchit,binary,1,0,2,-0.100185820924667,-0.000221731149079196,-0.10273193,-0.000248313513611098,-1161468598.74016
full observability,logit,continuous,1,3,2,0.160081295421228,-0.307402933627245,0.16008149421011,-0.307404870081181,NA
partial observability,logit,continuous,1,3,2,0.160082866473694,-0.307399132348116,0.16008149421011,-0.307404870081181,-272250689126.455
full observability,probit,continuous,1,3,2,0.15971159202978,-0.306662496316344,0.152371242587107,-0.298059835627678,NA
partial observability,probit,continuous,1,3,2,0.158531643510913,-0.314594174021848,0.152371242587107,-0.298059835627678,-272303261956.112
full observability,cloglog,continuous,1,3,2,0.150849319674116,-0.295258664270693,0.140426004424651,-0.270880205696402,NA
partial observability,cloglog,continuous,1,3,2,0.0718748510509406,-0.238374348173947,0.140426004424651,-0.270880205696402,-275406807291.9
full observability,cauchit,continuous,1,3,2,0.152645840515645,-0.294807712510417,0.200983736240487,-0.339094253496767,NA
partial observability,cauchit,continuous,1,3,2,0.15294568130808,-0.269253250799993,0.200983736240487,-0.339094253496767,-275867842658.241
full observability,logit,binary,1,0,3,-0.0284275375,-0.285782810468564,-0.0284258537434127,-0.285789387348497,NA
partial observability,logit,binary,1,0,3,-0.0284553294119606,-0.285652815494644,-0.0284258537434127,-0.285789387348497,-413530115.438505
full observability,probit,binary,1,0,3,-0.028405054,-0.284957665644166,-0.02841553,-0.271891981986294,NA
partial observability,probit,binary,1,0,3,-0.0283324243845882,-0.285835505905749,-0.02841553,-0.271891981986294,-413584678.881418
full observability,cloglog,binary,1,0,3,-0.028415515,-0.268545897511097,-0.02841553,-0.248433344900298,NA
partial observability,cloglog,binary,1,0,3,-0.0349164593192436,-0.197233530363967,-0.02841553,-0.248433344900298,-412732188.424949
